NumMutant,MutatorType,MutantSourceFile,MutantSourceRow,MutantSourceCol,MutantSource,MutantDestinationFile,MutantDestinationRow,MutantDestinationCol,MutantDestination,Result,file,mutation_score
16.0,RC-cond->true,program3/shuffled-12,48.0,2.0,"(cond ((number? v) (~v v)) ((boolean? v) (if v \""true\"" \""false\"")) ((Closure? v) \""#<procedure>\"") ((Primop? v) \""#<primop>\"") (else (error \""ZNQR: Invalid value.\"")))",program3/shuffled-12,,,"(cond ((number? v) (~v v)) ((boolean? v) (if v \""true\"" \""false\"")) ((Closure? v) \""#<procedure>\"") (#t \""#<primop>\"") (else (error \""ZNQR: Invalid value.\"")))",failed,program3/shuffled-12.rkt,0.851852
17.0,RC-cond->true,program3/shuffled-12,48.0,2.0,"(cond ((number? v) (~v v)) ((boolean? v) (if v \""true\"" \""false\"")) ((Closure? v) \""#<procedure>\"") ((Primop? v) \""#<primop>\"") (else (error \""ZNQR: Invalid value.\"")))",program3/shuffled-12,,,"(cond ((number? v) (~v v)) ((boolean? v) (if v \""true\"" \""false\"")) ((Closure? v) \""#<procedure>\"") ((Primop? v) \""#<primop>\"") (#t (error \""ZNQR: Invalid value.\"")))",passed,program3/shuffled-12.rkt,0.851852
18.0,RC-if->false,program3/shuffled-12,50.0,18.0,"(if v \""true\"" \""false\"")",mutation-tester,90.0,10.0,"(if #f \""true\"" \""false\"")",failed,program3/shuffled-12.rkt,0.851852
19.0,RC-if->true,program3/shuffled-12,50.0,18.0,"(if v \""true\"" \""false\"")",mutation-tester,93.0,10.0,"(if #t \""true\"" \""false\"")",failed,program3/shuffled-12.rkt,0.851852
20.0,aod-add,program3/shuffled-12,65.0,19.0,(+ 3 (* 8 2)),mutation-tester,53.0,10.0,(begin . 3),failed,program3/shuffled-12.rkt,0.851852
21.0,aod-add,program3/shuffled-12,65.0,19.0,(+ 3 (* 8 2)),mutation-tester,53.0,10.0,(begin * 8 2),failed,program3/shuffled-12.rkt,0.851852
22.0,aod-mul,program3/shuffled-12,65.0,24.0,(* 8 2),mutation-tester,61.0,10.0,(begin . 8),failed,program3/shuffled-12.rkt,0.851852
23.0,aod-mul,program3/shuffled-12,65.0,24.0,(* 8 2),mutation-tester,61.0,10.0,(begin . 2),failed,program3/shuffled-12.rkt,0.851852
24.0,aod-mul,program3/shuffled-12,66.0,19.0,(* (- 3 10) 5),mutation-tester,61.0,10.0,(begin - 3 10),failed,program3/shuffled-12.rkt,0.851852
25.0,aod-mul,program3/shuffled-12,66.0,19.0,(* (- 3 10) 5),mutation-tester,61.0,10.0,(begin . 5),failed,program3/shuffled-12.rkt,0.851852
26.0,aod-minus,program3/shuffled-12,66.0,22.0,(- 3 10),mutation-tester,57.0,10.0,(begin . 3),failed,program3/shuffled-12.rkt,0.851852
27.0,aod-minus,program3/shuffled-12,66.0,22.0,(- 3 10),mutation-tester,57.0,10.0,(begin . 10),failed,program3/shuffled-12.rkt,0.851852
28.0,RC-and->false,program3/shuffled-12,76.0,11.0,(and (? symbol? funcname) funcname),program3/shuffled-12,,,(and #f funcname),failed,program3/shuffled-12.rkt,0.851852
29.0,RC-and->false,program3/shuffled-12,76.0,11.0,(and (? symbol? funcname) funcname),program3/shuffled-12,,,(and (? symbol? funcname) #f),failed,program3/shuffled-12.rkt,0.851852
30.0,RC-and->true,program3/shuffled-12,76.0,11.0,(and (? symbol? funcname) funcname),program3/shuffled-12,,,(and #t funcname),failed,program3/shuffled-12.rkt,0.851852
31.0,RC-and->true,program3/shuffled-12,76.0,11.0,(and (? symbol? funcname) funcname),program3/shuffled-12,,,(and (? symbol? funcname) #t),failed,program3/shuffled-12.rkt,0.851852
32.0,aod-add,program3/shuffled-12,87.0,33.0,(+ x y),mutation-tester,53.0,10.0,(begin . x),failed,program3/shuffled-12.rkt,0.851852
33.0,aod-add,program3/shuffled-12,87.0,33.0,(+ x y),mutation-tester,53.0,10.0,(begin . y),failed,program3/shuffled-12.rkt,0.851852
34.0,aod-mul,program3/shuffled-12,89.0,36.0,(* some numbers),mutation-tester,61.0,10.0,(begin . some),passed,program3/shuffled-12.rkt,0.851852
35.0,aod-mul,program3/shuffled-12,89.0,36.0,(* some numbers),mutation-tester,61.0,10.0,(begin . numbers),passed,program3/shuffled-12.rkt,0.851852
36.0,RC-cond->false,program3/shuffled-12,97.0,6.0,"(cond ((and (andmap symbol? sym) (symbol? name)) (FundefC name sym (parse expression))) (else (error \""ZNQR: Invalid function definition.\"")))",program3/shuffled-12,,,"(cond (#f (FundefC name sym (parse expression))) (else (error \""ZNQR: Invalid function definition.\"")))",failed,program3/shuffled-12.rkt,0.851852
37.0,RC-cond->false,program3/shuffled-12,97.0,6.0,"(cond ((and (andmap symbol? sym) (symbol? name)) (FundefC name sym (parse expression))) (else (error \""ZNQR: Invalid function definition.\"")))",program3/shuffled-12,,,"(cond ((and (andmap symbol? sym) (symbol? name)) (FundefC name sym (parse expression))) (#f (error \""ZNQR: Invalid function definition.\"")))",failed,program3/shuffled-12.rkt,0.851852
38.0,RC-cond->true,program3/shuffled-12,97.0,6.0,"(cond ((and (andmap symbol? sym) (symbol? name)) (FundefC name sym (parse expression))) (else (error \""ZNQR: Invalid function definition.\"")))",program3/shuffled-12,,,"(cond (#t (FundefC name sym (parse expression))) (else (error \""ZNQR: Invalid function definition.\"")))",failed,program3/shuffled-12.rkt,0.851852
39.0,RC-cond->true,program3/shuffled-12,97.0,6.0,"(cond ((and (andmap symbol? sym) (symbol? name)) (FundefC name sym (parse expression))) (else (error \""ZNQR: Invalid function definition.\"")))",program3/shuffled-12,,,"(cond ((and (andmap symbol? sym) (symbol? name)) (FundefC name sym (parse expression))) (#t (error \""ZNQR: Invalid function definition.\"")))",passed,program3/shuffled-12.rkt,0.851852
40.0,RC-and->false,program3/shuffled-12,98.0,9.0,(and (andmap symbol? sym) (symbol? name)),program3/shuffled-12,,,(and #f (symbol? name)),failed,program3/shuffled-12.rkt,0.851852
41.0,RC-and->false,program3/shuffled-12,98.0,9.0,(and (andmap symbol? sym) (symbol? name)),program3/shuffled-12,,,(and (andmap symbol? sym) #f),failed,program3/shuffled-12.rkt,0.851852
42.0,RC-and->true,program3/shuffled-12,98.0,9.0,(and (andmap symbol? sym) (symbol? name)),program3/shuffled-12,,,(and #t (symbol? name)),failed,program3/shuffled-12.rkt,0.851852
43.0,RC-and->true,program3/shuffled-12,98.0,9.0,(and (andmap symbol? sym) (symbol? name)),program3/shuffled-12,,,(and (andmap symbol? sym) #t),failed,program3/shuffled-12.rkt,0.851852
44.0,RC-cond->false,program3/shuffled-12,121.0,6.0,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (Valu...,program3/shuffled-12,,,(cond (#f (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (...,failed,program3/shuffled-12.rkt,0.851852
45.0,RC-cond->false,program3/shuffled-12,121.0,6.0,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (Valu...,program3/shuffled-12,,,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) (#f (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first ...,failed,program3/shuffled-12.rkt,0.851852
46.0,RC-cond->false,program3/shuffled-12,121.0,6.0,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (Valu...,program3/shuffled-12,,,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (Valu...,failed,program3/shuffled-12.rkt,0.851852
47.0,RC-cond->true,program3/shuffled-12,121.0,6.0,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (Valu...,program3/shuffled-12,,,(cond (#t (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (...,failed,program3/shuffled-12.rkt,0.851852
48.0,RC-cond->true,program3/shuffled-12,121.0,6.0,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (Valu...,program3/shuffled-12,,,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) (#t (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first ...,failed,program3/shuffled-12.rkt,0.851852
49.0,RC-cond->true,program3/shuffled-12,121.0,6.0,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (Valu...,program3/shuffled-12,,,(cond ((Closure? fdef) (interp (Closure-body fdef) (map (lambda ((arg : Symbol) (par : ExprC)) (Binding arg (interp par env))) (Closure-args fdef) params))) ((Primop? fdef) (cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (Valu...,passed,program3/shuffled-12.rkt,0.851852
50.0,RC-cond->false,program3/shuffled-12,125.0,24.0,"(cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (rest params))))) (else (error \""ZNQR: Attempted to evaluate an arithmetic operator on non-numbers.\"")))",program3/shuffled-12,,,"(cond (#f ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (rest params))))) (else (error \""ZNQR: Attempted to evaluate an arithmetic operator on non-numbers.\"")))",failed,program3/shuffled-12.rkt,0.851852
51.0,RC-cond->false,program3/shuffled-12,125.0,24.0,"(cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (rest params))))) (else (error \""ZNQR: Attempted to evaluate an arithmetic operator on non-numbers.\"")))",program3/shuffled-12,,,"(cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (rest params))))) (#f (error \""ZNQR: Attempted to evaluate an arithmetic operator on non-numbers.\"")))",failed,program3/shuffled-12.rkt,0.851852
52.0,RC-cond->true,program3/shuffled-12,125.0,24.0,"(cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (rest params))))) (else (error \""ZNQR: Attempted to evaluate an arithmetic operator on non-numbers.\"")))",program3/shuffled-12,,,"(cond (#t ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (rest params))))) (else (error \""ZNQR: Attempted to evaluate an arithmetic operator on non-numbers.\"")))",failed,program3/shuffled-12.rkt,0.851852
53.0,RC-cond->true,program3/shuffled-12,125.0,24.0,"(cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (rest params))))) (else (error \""ZNQR: Attempted to evaluate an arithmetic operator on non-numbers.\"")))",program3/shuffled-12,,,"(cond ((andmap ValueC? params) ((Primop-op fdef) (ValueC-v (first params)) (ValueC-v (first (rest params))))) (#t (error \""ZNQR: Attempted to evaluate an arithmetic operator on non-numbers.\"")))",passed,program3/shuffled-12.rkt,0.851852
0.0,RC-if->false,program3/shuffled-24,30.0,2.0,"(if mainFuncCheck (interp (FunDefC-body mainFuncCheck) funs) (error (quote ZNQR) \""no main method found\""))",mutation-tester,90.0,10.0,"(if #f (interp (FunDefC-body mainFuncCheck) funs) (error (quote ZNQR) \""no main method found\""))",failed,program3/shuffled-24.rkt,0.727273
1.0,RC-if->true,program3/shuffled-24,30.0,2.0,"(if mainFuncCheck (interp (FunDefC-body mainFuncCheck) funs) (error (quote ZNQR) \""no main method found\""))",mutation-tester,93.0,10.0,"(if #t (interp (FunDefC-body mainFuncCheck) funs) (error (quote ZNQR) \""no main method found\""))",failed,program3/shuffled-24.rkt,0.727273
2.0,RC-if->false,program3/shuffled-24,35.0,2.0,(if (eq? (length fun-sexps) 0) (quote ()) (match (first fun-sexps) ((list (quote func) name arg body) (cons (parse-fundef (first fun-sexps)) (parse-prog (rest fun-sexps)))) ((list (quote func) name body) (cons (parse-fundef (first fun-sexps)) (parse-pro...,mutation-tester,90.0,10.0,(if #f (quote ()) (match (first fun-sexps) ((list (quote func) name arg body) (cons (parse-fundef (first fun-sexps)) (parse-prog (rest fun-sexps)))) ((list (quote func) name body) (cons (parse-fundef (first fun-sexps)) (parse-prog (rest fun-sexps)))) (e...,failed,program3/shuffled-24.rkt,0.727273
3.0,RC-if->true,program3/shuffled-24,35.0,2.0,(if (eq? (length fun-sexps) 0) (quote ()) (match (first fun-sexps) ((list (quote func) name arg body) (cons (parse-fundef (first fun-sexps)) (parse-prog (rest fun-sexps)))) ((list (quote func) name body) (cons (parse-fundef (first fun-sexps)) (parse-pro...,mutation-tester,93.0,10.0,(if #t (quote ()) (match (first fun-sexps) ((list (quote func) name arg body) (cons (parse-fundef (first fun-sexps)) (parse-prog (rest fun-sexps)))) ((list (quote func) name body) (cons (parse-fundef (first fun-sexps)) (parse-prog (rest fun-sexps)))) (e...,failed,program3/shuffled-24.rkt,0.727273
4.0,aod-add,program3/shuffled-24,61.0,19.0,(+ (interp l fds) (interp r fds)),mutation-tester,53.0,10.0,(begin interp l fds),failed,program3/shuffled-24.rkt,0.727273
5.0,aod-add,program3/shuffled-24,61.0,19.0,(+ (interp l fds) (interp r fds)),mutation-tester,53.0,10.0,(begin interp r fds),failed,program3/shuffled-24.rkt,0.727273
6.0,aod-mul,program3/shuffled-24,62.0,19.0,(* (interp l fds) (interp r fds)),mutation-tester,61.0,10.0,(begin interp l fds),failed,program3/shuffled-24.rkt,0.727273
7.0,aod-mul,program3/shuffled-24,62.0,19.0,(* (interp l fds) (interp r fds)),mutation-tester,61.0,10.0,(begin interp r fds),failed,program3/shuffled-24.rkt,0.727273
8.0,RC-if->false,program3/shuffled-24,63.0,26.0,(if (<= (interp ts fds) 0) (interp th fds) (interp el fds)),mutation-tester,90.0,10.0,(if #f (interp th fds) (interp el fds)),passed,program3/shuffled-24.rkt,0.727273
9.0,RC-if->true,program3/shuffled-24,63.0,26.0,(if (<= (interp ts fds) 0) (interp th fds) (interp el fds)),mutation-tester,93.0,10.0,(if #t (interp th fds) (interp el fds)),failed,program3/shuffled-24.rkt,0.727273
10.0,RC-cond->false,program3/shuffled-24,79.0,2.0,"(cond ((empty? fds) (error (quote ZNQR) \""reference to undefined function\"")) ((cons? fds) (cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds))))))",program3/shuffled-24,,,"(cond (#f (error (quote ZNQR) \""reference to undefined function\"")) ((cons? fds) (cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds))))))",failed,program3/shuffled-24.rkt,0.727273
11.0,RC-cond->false,program3/shuffled-24,79.0,2.0,"(cond ((empty? fds) (error (quote ZNQR) \""reference to undefined function\"")) ((cons? fds) (cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds))))))",program3/shuffled-24,,,"(cond ((empty? fds) (error (quote ZNQR) \""reference to undefined function\"")) (#f (cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds))))))",failed,program3/shuffled-24.rkt,0.727273
12.0,RC-cond->true,program3/shuffled-24,79.0,2.0,"(cond ((empty? fds) (error (quote ZNQR) \""reference to undefined function\"")) ((cons? fds) (cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds))))))",program3/shuffled-24,,,"(cond (#t (error (quote ZNQR) \""reference to undefined function\"")) ((cons? fds) (cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds))))))",failed,program3/shuffled-24.rkt,0.727273
13.0,RC-cond->true,program3/shuffled-24,79.0,2.0,"(cond ((empty? fds) (error (quote ZNQR) \""reference to undefined function\"")) ((cons? fds) (cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds))))))",program3/shuffled-24,,,"(cond ((empty? fds) (error (quote ZNQR) \""reference to undefined function\"")) (#t (cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds))))))",passed,program3/shuffled-24.rkt,0.727273
14.0,RC-cond->false,program3/shuffled-24,83.0,5.0,(cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds)))),program3/shuffled-24,,,(cond (#f (first fds)) (else (get-fundef n (rest fds)))),failed,program3/shuffled-24.rkt,0.727273
15.0,RC-cond->false,program3/shuffled-24,83.0,5.0,(cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds)))),program3/shuffled-24,,,(cond ((equal? n (FunDefC-name (first fds))) (first fds)) (#f (get-fundef n (rest fds)))),failed,program3/shuffled-24.rkt,0.727273
16.0,RC-cond->true,program3/shuffled-24,83.0,5.0,(cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds)))),program3/shuffled-24,,,(cond (#t (first fds)) (else (get-fundef n (rest fds)))),passed,program3/shuffled-24.rkt,0.727273
17.0,RC-cond->true,program3/shuffled-24,83.0,5.0,(cond ((equal? n (FunDefC-name (first fds))) (first fds)) (else (get-fundef n (rest fds)))),program3/shuffled-24,,,(cond ((equal? n (FunDefC-name (first fds))) (first fds)) (#t (get-fundef n (rest fds)))),passed,program3/shuffled-24.rkt,0.727273
18.0,RC-cond->false,program3/shuffled-24,91.0,13.0,(cond ((symbol=? s for) what) (else in)),program3/shuffled-24,,,(cond (#f what) (else in)),failed,program3/shuffled-24.rkt,0.727273
19.0,RC-cond->false,program3/shuffled-24,91.0,13.0,(cond ((symbol=? s for) what) (else in)),program3/shuffled-24,,,(cond ((symbol=? s for) what) (#f in)),failed,program3/shuffled-24.rkt,0.727273
